"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","HUR","TOT","PC_LF","M","1999-03",11.1,
"ITA","HUR","TOT","PC_LF","M","1999-04",11.1,
"ITA","HUR","TOT","PC_LF","M","1999-05",11.1,
"ITA","HUR","TOT","PC_LF","M","1999-06",11,
"ITA","HUR","TOT","PC_LF","M","1999-07",11,
"ITA","HUR","TOT","PC_LF","M","1999-08",10.9,
"ITA","HUR","TOT","PC_LF","M","1999-09",10.9,
"ITA","HUR","TOT","PC_LF","M","1999-10",10.7,
"ITA","HUR","TOT","PC_LF","M","1999-11",10.7,
"ITA","HUR","TOT","PC_LF","M","1999-12",10.6,
"ITA","HUR","TOT","PC_LF","M","2000-01",10.6,
"ITA","HUR","TOT","PC_LF","M","2000-02",10.6,
"ITA","HUR","TOT","PC_LF","M","2000-03",10.5,
"ITA","HUR","TOT","PC_LF","M","2000-04",10.3,
"ITA","HUR","TOT","PC_LF","M","2000-05",10.3,
"ITA","HUR","TOT","PC_LF","M","2000-06",10.2,
"ITA","HUR","TOT","PC_LF","M","2000-07",10,
"ITA","HUR","TOT","PC_LF","M","2000-08",10,
"ITA","HUR","TOT","PC_LF","M","2000-09",9.9,
"ITA","HUR","TOT","PC_LF","M","2000-10",9.6,
"ITA","HUR","TOT","PC_LF","M","2000-11",9.6,
"ITA","HUR","TOT","PC_LF","M","2000-12",9.6,
"ITA","HUR","TOT","PC_LF","M","2001-01",9.4,
"ITA","HUR","TOT","PC_LF","M","2001-02",9.4,
"ITA","HUR","TOT","PC_LF","M","2001-03",9.3,
"ITA","HUR","TOT","PC_LF","M","2001-04",9.2,
"ITA","HUR","TOT","PC_LF","M","2001-05",9.1,
"ITA","HUR","TOT","PC_LF","M","2001-06",9.1,
"ITA","HUR","TOT","PC_LF","M","2001-07",9.1,
"ITA","HUR","TOT","PC_LF","M","2001-08",9,
"ITA","HUR","TOT","PC_LF","M","2001-09",9,
"ITA","HUR","TOT","PC_LF","M","2001-10",8.9,
"ITA","HUR","TOT","PC_LF","M","2001-11",8.9,
"ITA","HUR","TOT","PC_LF","M","2001-12",8.8,
"ITA","HUR","TOT","PC_LF","M","2002-01",8.6,
"ITA","HUR","TOT","PC_LF","M","2002-02",8.5,
"ITA","HUR","TOT","PC_LF","M","2002-03",8.5,
"ITA","HUR","TOT","PC_LF","M","2002-04",8.9,
"ITA","HUR","TOT","PC_LF","M","2002-05",8.8,
"ITA","HUR","TOT","PC_LF","M","2002-06",8.8,
"ITA","HUR","TOT","PC_LF","M","2002-07",8.6,
"ITA","HUR","TOT","PC_LF","M","2002-08",8.6,
"ITA","HUR","TOT","PC_LF","M","2002-09",8.6,
"ITA","HUR","TOT","PC_LF","M","2002-10",8.5,
"ITA","HUR","TOT","PC_LF","M","2002-11",8.5,
"ITA","HUR","TOT","PC_LF","M","2002-12",8.4,
"ITA","HUR","TOT","PC_LF","M","2003-01",8.8,
"ITA","HUR","TOT","PC_LF","M","2003-02",8.7,
"ITA","HUR","TOT","PC_LF","M","2003-03",8.7,
"ITA","HUR","TOT","PC_LF","M","2003-04",8.4,
"ITA","HUR","TOT","PC_LF","M","2003-05",8.5,
"ITA","HUR","TOT","PC_LF","M","2003-06",8.5,
"ITA","HUR","TOT","PC_LF","M","2003-07",8.4,
"ITA","HUR","TOT","PC_LF","M","2003-08",8.4,
"ITA","HUR","TOT","PC_LF","M","2003-09",8.4,
"ITA","HUR","TOT","PC_LF","M","2003-10",8.2,
"ITA","HUR","TOT","PC_LF","M","2003-11",8.2,
"ITA","HUR","TOT","PC_LF","M","2003-12",8.2,"B"
"ITA","HUR","TOT","PC_LF","M","2004-01",8.4,
"ITA","HUR","TOT","PC_LF","M","2004-02",8.1,
"ITA","HUR","TOT","PC_LF","M","2004-03",8.3,
"ITA","HUR","TOT","PC_LF","M","2004-04",8.1,
"ITA","HUR","TOT","PC_LF","M","2004-05",8.1,
"ITA","HUR","TOT","PC_LF","M","2004-06",7.9,
"ITA","HUR","TOT","PC_LF","M","2004-07",7.8,
"ITA","HUR","TOT","PC_LF","M","2004-08",7.7,
"ITA","HUR","TOT","PC_LF","M","2004-09",8,
"ITA","HUR","TOT","PC_LF","M","2004-10",8,
"ITA","HUR","TOT","PC_LF","M","2004-11",8.1,
"ITA","HUR","TOT","PC_LF","M","2004-12",7.8,
"ITA","HUR","TOT","PC_LF","M","2005-01",7.8,
"ITA","HUR","TOT","PC_LF","M","2005-02",8,
"ITA","HUR","TOT","PC_LF","M","2005-03",7.9,
"ITA","HUR","TOT","PC_LF","M","2005-04",7.9,
"ITA","HUR","TOT","PC_LF","M","2005-05",7.6,
"ITA","HUR","TOT","PC_LF","M","2005-06",7.9,
"ITA","HUR","TOT","PC_LF","M","2005-07",7.6,
"ITA","HUR","TOT","PC_LF","M","2005-08",7.5,
"ITA","HUR","TOT","PC_LF","M","2005-09",7.8,
"ITA","HUR","TOT","PC_LF","M","2005-10",7.8,
"ITA","HUR","TOT","PC_LF","M","2005-11",7.6,
"ITA","HUR","TOT","PC_LF","M","2005-12",7.6,
"ITA","HUR","TOT","PC_LF","M","2006-01",7.4,
"ITA","HUR","TOT","PC_LF","M","2006-02",7.4,
"ITA","HUR","TOT","PC_LF","M","2006-03",7.2,
"ITA","HUR","TOT","PC_LF","M","2006-04",7.1,
"ITA","HUR","TOT","PC_LF","M","2006-05",7.1,
"ITA","HUR","TOT","PC_LF","M","2006-06",6.7,
"ITA","HUR","TOT","PC_LF","M","2006-07",6.6,
"ITA","HUR","TOT","PC_LF","M","2006-08",6.7,
"ITA","HUR","TOT","PC_LF","M","2006-09",6.7,
"ITA","HUR","TOT","PC_LF","M","2006-10",6.7,
"ITA","HUR","TOT","PC_LF","M","2006-11",6.6,
"ITA","HUR","TOT","PC_LF","M","2006-12",6.2,
"ITA","HUR","TOT","PC_LF","M","2007-01",6.4,
"ITA","HUR","TOT","PC_LF","M","2007-02",6.2,
"ITA","HUR","TOT","PC_LF","M","2007-03",6.1,
"ITA","HUR","TOT","PC_LF","M","2007-04",5.9,
"ITA","HUR","TOT","PC_LF","M","2007-05",6.1,
"ITA","HUR","TOT","PC_LF","M","2007-06",6,
"ITA","HUR","TOT","PC_LF","M","2007-07",6.3,
"ITA","HUR","TOT","PC_LF","M","2007-08",6.1,
"ITA","HUR","TOT","PC_LF","M","2007-09",6.2,
"ITA","HUR","TOT","PC_LF","M","2007-10",6.3,
"ITA","HUR","TOT","PC_LF","M","2007-11",6.3,
"ITA","HUR","TOT","PC_LF","M","2007-12",6.6,
"ITA","HUR","TOT","PC_LF","M","2008-01",6.7,
"ITA","HUR","TOT","PC_LF","M","2008-02",6.7,
"ITA","HUR","TOT","PC_LF","M","2008-03",6.4,
"ITA","HUR","TOT","PC_LF","M","2008-04",6.9,
"ITA","HUR","TOT","PC_LF","M","2008-05",6.8,
"ITA","HUR","TOT","PC_LF","M","2008-06",6.9,
"ITA","HUR","TOT","PC_LF","M","2008-07",6.6,
"ITA","HUR","TOT","PC_LF","M","2008-08",6.7,
"ITA","HUR","TOT","PC_LF","M","2008-09",6.9,
"ITA","HUR","TOT","PC_LF","M","2008-10",7,
"ITA","HUR","TOT","PC_LF","M","2008-11",7.1,
"ITA","HUR","TOT","PC_LF","M","2008-12",6.9,
"ITA","HUR","TOT","PC_LF","M","2009-01",7.3,
"ITA","HUR","TOT","PC_LF","M","2009-02",7.4,
"ITA","HUR","TOT","PC_LF","M","2009-03",7.7,
"ITA","HUR","TOT","PC_LF","M","2009-04",7.5,
"ITA","HUR","TOT","PC_LF","M","2009-05",7.4,
"ITA","HUR","TOT","PC_LF","M","2009-06",7.8,
"ITA","HUR","TOT","PC_LF","M","2009-07",7.9,
"ITA","HUR","TOT","PC_LF","M","2009-08",7.9,
"ITA","HUR","TOT","PC_LF","M","2009-09",8.3,
"ITA","HUR","TOT","PC_LF","M","2009-10",8.3,
"ITA","HUR","TOT","PC_LF","M","2009-11",8.3,
"ITA","HUR","TOT","PC_LF","M","2009-12",8.5,
"ITA","HUR","TOT","PC_LF","M","2010-01",8.6,
"ITA","HUR","TOT","PC_LF","M","2010-02",8.7,
"ITA","HUR","TOT","PC_LF","M","2010-03",8.5,
"ITA","HUR","TOT","PC_LF","M","2010-04",8.8,
"ITA","HUR","TOT","PC_LF","M","2010-05",8.6,
"ITA","HUR","TOT","PC_LF","M","2010-06",8.5,
"ITA","HUR","TOT","PC_LF","M","2010-07",8.4,
"ITA","HUR","TOT","PC_LF","M","2010-08",8.2,
"ITA","HUR","TOT","PC_LF","M","2010-09",8.4,
"ITA","HUR","TOT","PC_LF","M","2010-10",8.6,
"ITA","HUR","TOT","PC_LF","M","2010-11",8.3,
"ITA","HUR","TOT","PC_LF","M","2010-12",8.2,
"ITA","HUR","TOT","PC_LF","M","2011-01",8.2,
"ITA","HUR","TOT","PC_LF","M","2011-02",8.1,
"ITA","HUR","TOT","PC_LF","M","2011-03",8.2,
"ITA","HUR","TOT","PC_LF","M","2011-04",8,
"ITA","HUR","TOT","PC_LF","M","2011-05",8.3,
"ITA","HUR","TOT","PC_LF","M","2011-06",8.3,
"ITA","HUR","TOT","PC_LF","M","2011-07",8.4,
"ITA","HUR","TOT","PC_LF","M","2011-08",8.5,
"ITA","HUR","TOT","PC_LF","M","2011-09",9,
"ITA","HUR","TOT","PC_LF","M","2011-10",8.9,
"ITA","HUR","TOT","PC_LF","M","2011-11",9.5,
"ITA","HUR","TOT","PC_LF","M","2011-12",9.7,
"ITA","HUR","TOT","PC_LF","M","2012-01",9.8,
"ITA","HUR","TOT","PC_LF","M","2012-02",10.1,
"ITA","HUR","TOT","PC_LF","M","2012-03",10.7,
"ITA","HUR","TOT","PC_LF","M","2012-04",10.7,
"ITA","HUR","TOT","PC_LF","M","2012-05",10.6,
"ITA","HUR","TOT","PC_LF","M","2012-06",10.9,
"ITA","HUR","TOT","PC_LF","M","2012-07",11,
"ITA","HUR","TOT","PC_LF","M","2012-08",10.9,
"ITA","HUR","TOT","PC_LF","M","2012-09",11.2,
"ITA","HUR","TOT","PC_LF","M","2012-10",11.7,
"ITA","HUR","TOT","PC_LF","M","2012-11",11.6,
"ITA","HUR","TOT","PC_LF","M","2012-12",11.6,
"ITA","HUR","TOT","PC_LF","M","2013-01",12.2,
"ITA","HUR","TOT","PC_LF","M","2013-02",12.1,
"ITA","HUR","TOT","PC_LF","M","2013-03",12.1,
"ITA","HUR","TOT","PC_LF","M","2013-04",12.3,
"ITA","HUR","TOT","PC_LF","M","2013-05",12.4,
"ITA","HUR","TOT","PC_LF","M","2013-06",12.4,
"ITA","HUR","TOT","PC_LF","M","2013-07",12.1,
"ITA","HUR","TOT","PC_LF","M","2013-08",12.4,
"ITA","HUR","TOT","PC_LF","M","2013-09",12.6,
"ITA","HUR","TOT","PC_LF","M","2013-10",12.6,
"ITA","HUR","TOT","PC_LF","M","2013-11",12.5,
"ITA","HUR","TOT","PC_LF","M","2013-12",12.6,
"ITA","HUR","TOT","PC_LF","M","2014-01",13,
"ITA","HUR","TOT","PC_LF","M","2014-02",13,
"ITA","HUR","TOT","PC_LF","M","2014-03",12.7,
"ITA","HUR","TOT","PC_LF","M","2014-04",12.8,
"ITA","HUR","TOT","PC_LF","M","2014-05",12.8,
"ITA","HUR","TOT","PC_LF","M","2014-06",12.3,
"ITA","HUR","TOT","PC_LF","M","2014-07",12.9,
"ITA","HUR","TOT","PC_LF","M","2014-08",12.5,
"ITA","HUR","TOT","PC_LF","M","2014-09",12.8,
"ITA","HUR","TOT","PC_LF","M","2014-10",12.9,
"ITA","HUR","TOT","PC_LF","M","2014-11",13.3,
"ITA","HUR","TOT","PC_LF","M","2014-12",12.3,
"ITA","HUR","TOT","PC_LF","M","2015-01",12.5,
"ITA","HUR","TOT","PC_LF","M","2015-02",12.5,
"ITA","HUR","TOT","PC_LF","M","2015-03",12.6,
"ITA","HUR","TOT","PC_LF","M","2015-04",12.2,
"ITA","HUR","TOT","PC_LF","M","2015-05",12.2,
"ITA","HUR","TOT","PC_LF","M","2015-06",12.3,
"ITA","HUR","TOT","PC_LF","M","2015-07",11.7,
"ITA","HUR","TOT","PC_LF","M","2015-08",11.6,
"ITA","HUR","TOT","PC_LF","M","2015-09",11.6,
"ITA","HUR","TOT","PC_LF","M","2015-10",11.8,
"ITA","HUR","TOT","PC_LF","M","2015-11",11.5,
"ITA","HUR","TOT","PC_LF","M","2015-12",11.7,
"ITA","HUR","TOT","PC_LF","M","2016-01",11.6,
"ITA","HUR","TOT","PC_LF","M","2016-02",11.8,
"ITA","HUR","TOT","PC_LF","M","2016-03",11.6,
"ITA","HUR","TOT","PC_LF","M","2016-04",11.8,
"ITA","HUR","TOT","PC_LF","M","2016-05",11.6,
"ITA","HUR","TOT","PC_LF","M","2016-06",11.7,
"ITA","HUR","TOT","PC_LF","M","2016-07",11.5,
"ITA","HUR","TOT","PC_LF","M","2016-08",11.5,
"ITA","HUR","TOT","PC_LF","M","2016-09",11.9,
"ITA","HUR","TOT","PC_LF","M","2016-10",11.7,
"ITA","HUR","TOT","PC_LF","M","2016-11",12,
"ITA","HUR","TOT","PC_LF","M","2016-12",11.8,
"ITA","HUR","TOT","PC_LF","M","2017-01",11.7,
"ITA","HUR","TOT","PC_LF","M","2017-02",11.6,
"ITA","HUR","TOT","PC_LF","M","2017-03",11.7,
"ITA","HUR","TOT","PC_LF","M","2017-04",11.2,
"ITA","HUR","TOT","PC_LF","M","2017-05",11.4,
"ITA","HUR","TOT","PC_LF","M","2017-06",11.2,
"ITA","HUR","TOT","PC_LF","M","2017-07",11.4,
"ITA","HUR","TOT","PC_LF","M","2017-08",11.3,
"ITA","HUR","TOT","PC_LF","M","2017-09",11.2,
"ITA","HUR","TOT","PC_LF","M","2017-10",11.1,
"ITA","HUR","TOT","PC_LF","M","2017-11",11,
"ITA","HUR","TOT","PC_LF","M","2017-12",10.9,
"ITA","HUR","TOT","PC_LF","M","2018-01",11.1,
"ITA","HUR","TOT","PC_LF","M","2018-02",10.8,
"ITA","HUR","TOT","PC_LF","M","2018-03",10.9,
"ITA","HUR","TOT","PC_LF","M","2018-04",11,
"ITA","HUR","TOT","PC_LF","M","2018-05",10.6,
"ITA","HUR","TOT","PC_LF","M","2018-06",10.8,
"ITA","HUR","TOT","PC_LF","M","2018-07",10.4,
"ITA","HUR","TOT","PC_LF","M","2018-08",10.1,
"ITA","HUR","TOT","PC_LF","M","2018-09",10.3,
"ITA","HUR","TOT","PC_LF","M","2018-10",10.7,
"ITA","HUR","TOT","PC_LF","M","2018-11",10.6,
"ITA","HUR","TOT","PC_LF","M","2018-12",10.2,
"ITA","HUR","TOT","PC_LF","M","2019-01",10.4,
"ITA","HUR","TOT","PC_LF","M","2019-02",10.5,
"ITA","HUR","TOT","PC_LF","M","2019-03",10.1,
"ITA","HUR","TOT","PC_LF","M","2019-04",10.3,
"ITA","HUR","TOT","PC_LF","M","2019-05",10,
"ITA","HUR","TOT","PC_LF","M","2019-06",9.6,
"ITA","HUR","TOT","PC_LF","M","2019-07",9.6,
"ITA","HUR","TOT","PC_LF","M","2019-08",9.4,
"ITA","HUR","TOT","PC_LF","M","2019-09",9.8,
"ITA","HUR","TOT","PC_LF","M","2019-10",9.5,
"ITA","HUR","TOT","PC_LF","M","2019-11",9.8,
"ITA","HUR","TOT","PC_LF","M","2019-12",9.7,
"ITA","HUR","TOT","PC_LF","M","2020-01",9.6,
"ITA","HUR","TOT","PC_LF","M","2020-02",9.6,
"ITA","HUR","TOT","PC_LF","M","2020-03",7.8,
"ITA","HUR","TOT","PC_LF","M","2020-04",7.5,
"ITA","HUR","TOT","PC_LF","M","2020-05",8.7,
"ITA","HUR","TOT","PC_LF","M","2020-06",9.6,
"ITA","HUR","TOT","PC_LF","M","2020-07",10.1,
"ITA","HUR","TOT","PC_LF","M","2020-08",9.9,
"ITA","HUR","TOT","PC_LF","M","2020-09",10,
"ITA","HUR","TOT","PC_LF","M","2020-10",10,
"ITA","HUR","TOT","PC_LF","M","2020-11",9.5,
"ITA","HUR","TOT","PC_LF","M","2020-12",9.8,
"ITA","HUR","TOT","PC_LF","M","2021-01",10.3,
"ITA","HUR","TOT","PC_LF","M","2021-02",10.2,
"ITA","HUR","TOT","PC_LF","M","2021-03",10.1,
"ITA","HUR","TOT","PC_LF","M","2021-04",10.2,
"ITA","HUR","TOT","PC_LF","M","2021-05",9.8,
"ITA","HUR","TOT","PC_LF","M","2021-06",9.4,
"ITA","HUR","TOT","PC_LF","M","2021-07",9.1,
"ITA","HUR","TOT","PC_LF","M","2021-08",9.1,
"ITA","HUR","TOT","PC_LF","M","2021-09",9,
"ITA","HUR","TOT","PC_LF","M","2021-10",9.2,
"ITA","HUR","TOT","PC_LF","M","2021-11",9,
"ITA","HUR","TOT","PC_LF","M","2021-12",8.9,
"ITA","HUR","TOT","PC_LF","M","2022-01",8.6,
"ITA","HUR","TOT","PC_LF","M","2022-02",8.5,
"JPN","HUR","TOT","PC_LF","M","1955-01",2.6,
"JPN","HUR","TOT","PC_LF","M","1955-02",2.5,
"JPN","HUR","TOT","PC_LF","M","1955-03",2.3,
"JPN","HUR","TOT","PC_LF","M","1955-04",2.5,
"JPN","HUR","TOT","PC_LF","M","1955-05",2.4,
"JPN","HUR","TOT","PC_LF","M","1955-06",2.6,
"JPN","HUR","TOT","PC_LF","M","1955-07",2.6,
"JPN","HUR","TOT","PC_LF","M","1955-08",2.6,
"JPN","HUR","TOT","PC_LF","M","1955-09",2.6,
"JPN","HUR","TOT","PC_LF","M","1955-10",2.7,
"JPN","HUR","TOT","PC_LF","M","1955-11",2.4,
"JPN","HUR","TOT","PC_LF","M","1955-12",2.4,
"JPN","HUR","TOT","PC_LF","M","1956-01",2.5,
"JPN","HUR","TOT","PC_LF","M","1956-02",2.6,
"JPN","HUR","TOT","PC_LF","M","1956-03",2.7,
"JPN","HUR","TOT","PC_LF","M","1956-04",2.4,
"JPN","HUR","TOT","PC_LF","M","1956-05",2.3,
"JPN","HUR","TOT","PC_LF","M","1956-06",2.2,
"JPN","HUR","TOT","PC_LF","M","1956-07",2.1,
"JPN","HUR","TOT","PC_LF","M","1956-08",2.1,
"JPN","HUR","TOT","PC_LF","M","1956-09",2.2,
"JPN","HUR","TOT","PC_LF","M","1956-10",2,
"JPN","HUR","TOT","PC_LF","M","1956-11",2.2,
"JPN","HUR","TOT","PC_LF","M","1956-12",2.3,
"JPN","HUR","TOT","PC_LF","M","1957-01",2.1,
"JPN","HUR","TOT","PC_LF","M","1957-02",2,
"JPN","HUR","TOT","PC_LF","M","1957-03",2,
"JPN","HUR","TOT","PC_LF","M","1957-04",2,
"JPN","HUR","TOT","PC_LF","M","1957-05",1.9,
"JPN","HUR","TOT","PC_LF","M","1957-06",1.8,
"JPN","HUR","TOT","PC_LF","M","1957-07",1.8,
"JPN","HUR","TOT","PC_LF","M","1957-08",1.8,
"JPN","HUR","TOT","PC_LF","M","1957-09",2,
"JPN","HUR","TOT","PC_LF","M","1957-10",2,
"JPN","HUR","TOT","PC_LF","M","1957-11",1.9,
"JPN","HUR","TOT","PC_LF","M","1957-12",1.8,
"JPN","HUR","TOT","PC_LF","M","1958-01",1.9,
"JPN","HUR","TOT","PC_LF","M","1958-02",1.9,
"JPN","HUR","TOT","PC_LF","M","1958-03",2,
"JPN","HUR","TOT","PC_LF","M","1958-04",2,
"JPN","HUR","TOT","PC_LF","M","1958-05",2,
"JPN","HUR","TOT","PC_LF","M","1958-06",2.2,
"JPN","HUR","TOT","PC_LF","M","1958-07",2.1,
"JPN","HUR","TOT","PC_LF","M","1958-08",2.2,
"JPN","HUR","TOT","PC_LF","M","1958-09",2.2,
"JPN","HUR","TOT","PC_LF","M","1958-10",2.1,
"JPN","HUR","TOT","PC_LF","M","1958-11",2.1,
"JPN","HUR","TOT","PC_LF","M","1958-12",2.1,
"JPN","HUR","TOT","PC_LF","M","1959-01",2.4,
"JPN","HUR","TOT","PC_LF","M","1959-02",2.5,
"JPN","HUR","TOT","PC_LF","M","1959-03",2.4,
"JPN","HUR","TOT","PC_LF","M","1959-04",2.2,
"JPN","HUR","TOT","PC_LF","M","1959-05",2.2,
"JPN","HUR","TOT","PC_LF","M","1959-06",2.3,
"JPN","HUR","TOT","PC_LF","M","1959-07",2.3,
"JPN","HUR","TOT","PC_LF","M","1959-08",2.3,
"JPN","HUR","TOT","PC_LF","M","1959-09",2,
"JPN","HUR","TOT","PC_LF","M","1959-10",1.9,
"JPN","HUR","TOT","PC_LF","M","1959-11",2,
"JPN","HUR","TOT","PC_LF","M","1959-12",2,
"JPN","HUR","TOT","PC_LF","M","1960-01",1.9,
"JPN","HUR","TOT","PC_LF","M","1960-02",1.7,
"JPN","HUR","TOT","PC_LF","M","1960-03",1.7,
"JPN","HUR","TOT","PC_LF","M","1960-04",1.7,
"JPN","HUR","TOT","PC_LF","M","1960-05",1.7,
"JPN","HUR","TOT","PC_LF","M","1960-06",1.6,
"JPN","HUR","TOT","PC_LF","M","1960-07",1.5,
"JPN","HUR","TOT","PC_LF","M","1960-08",1.6,
"JPN","HUR","TOT","PC_LF","M","1960-09",1.6,
"JPN","HUR","TOT","PC_LF","M","1960-10",1.4,
"JPN","HUR","TOT","PC_LF","M","1960-11",1.5,
"JPN","HUR","TOT","PC_LF","M","1960-12",1.5,
"JPN","HUR","TOT","PC_LF","M","1961-01",1.5,
"JPN","HUR","TOT","PC_LF","M","1961-02",1.5,
"JPN","HUR","TOT","PC_LF","M","1961-03",1.3,
"JPN","HUR","TOT","PC_LF","M","1961-04",1.4,
"JPN","HUR","TOT","PC_LF","M","1961-05",1.5,
"JPN","HUR","TOT","PC_LF","M","1961-06",1.5,
"JPN","HUR","TOT","PC_LF","M","1961-07",1.5,
"JPN","HUR","TOT","PC_LF","M","1961-08",1.4,
"JPN","HUR","TOT","PC_LF","M","1961-09",1.4,
"JPN","HUR","TOT","PC_LF","M","1961-10",1.4,
"JPN","HUR","TOT","PC_LF","M","1961-11",1.5,
"JPN","HUR","TOT","PC_LF","M","1961-12",1.4,
"JPN","HUR","TOT","PC_LF","M","1962-01",1.3,
"JPN","HUR","TOT","PC_LF","M","1962-02",1.3,
"JPN","HUR","TOT","PC_LF","M","1962-03",1.3,
"JPN","HUR","TOT","PC_LF","M","1962-04",1.4,
"JPN","HUR","TOT","PC_LF","M","1962-05",1.2,
"JPN","HUR","TOT","PC_LF","M","1962-06",1.3,
"JPN","HUR","TOT","PC_LF","M","1962-07",1.3,
"JPN","HUR","TOT","PC_LF","M","1962-08",1.2,
"JPN","HUR","TOT","PC_LF","M","1962-09",1.2,
"JPN","HUR","TOT","PC_LF","M","1962-10",1.4,
"JPN","HUR","TOT","PC_LF","M","1962-11",1.3,
"JPN","HUR","TOT","PC_LF","M","1962-12",1.3,
"JPN","HUR","TOT","PC_LF","M","1963-01",1.4,
"JPN","HUR","TOT","PC_LF","M","1963-02",1.4,
"JPN","HUR","TOT","PC_LF","M","1963-03",1.4,
"JPN","HUR","TOT","PC_LF","M","1963-04",1.2,
"JPN","HUR","TOT","PC_LF","M","1963-05",1.3,
"JPN","HUR","TOT","PC_LF","M","1963-06",1.1,
"JPN","HUR","TOT","PC_LF","M","1963-07",1.1,
"JPN","HUR","TOT","PC_LF","M","1963-08",1.2,
"JPN","HUR","TOT","PC_LF","M","1963-09",1.3,
"JPN","HUR","TOT","PC_LF","M","1963-10",1.2,
"JPN","HUR","TOT","PC_LF","M","1963-11",1.2,
"JPN","HUR","TOT","PC_LF","M","1963-12",1.3,
"JPN","HUR","TOT","PC_LF","M","1964-01",1.2,
"JPN","HUR","TOT","PC_LF","M","1964-02",1.3,
"JPN","HUR","TOT","PC_LF","M","1964-03",1.2,
"JPN","HUR","TOT","PC_LF","M","1964-04",1.2,
"JPN","HUR","TOT","PC_LF","M","1964-05",1.1,
"JPN","HUR","TOT","PC_LF","M","1964-06",1.2,
"JPN","HUR","TOT","PC_LF","M","1964-07",1.2,
"JPN","HUR","TOT","PC_LF","M","1964-08",1.2,
"JPN","HUR","TOT","PC_LF","M","1964-09",1.1,
"JPN","HUR","TOT","PC_LF","M","1964-10",1.1,
"JPN","HUR","TOT","PC_LF","M","1964-11",1.1,
"JPN","HUR","TOT","PC_LF","M","1964-12",1.1,
"JPN","HUR","TOT","PC_LF","M","1965-01",1.1,
"JPN","HUR","TOT","PC_LF","M","1965-02",1.2,
"JPN","HUR","TOT","PC_LF","M","1965-03",1.1,
"JPN","HUR","TOT","PC_LF","M","1965-04",1.2,
"JPN","HUR","TOT","PC_LF","M","1965-05",1.2,
"JPN","HUR","TOT","PC_LF","M","1965-06",1.3,
"JPN","HUR","TOT","PC_LF","M","1965-07",1.3,
"JPN","HUR","TOT","PC_LF","M","1965-08",1.2,
"JPN","HUR","TOT","PC_LF","M","1965-09",1.3,
"JPN","HUR","TOT","PC_LF","M","1965-10",1.3,
"JPN","HUR","TOT","PC_LF","M","1965-11",1.3,
"JPN","HUR","TOT","PC_LF","M","1965-12",1.3,
"JPN","HUR","TOT","PC_LF","M","1966-01",1.4,
"JPN","HUR","TOT","PC_LF","M","1966-02",1.3,
"JPN","HUR","TOT","PC_LF","M","1966-03",1.4,
"JPN","HUR","TOT","PC_LF","M","1966-04",1.3,
"JPN","HUR","TOT","PC_LF","M","1966-05",1.4,
"JPN","HUR","TOT","PC_LF","M","1966-06",1.3,
"JPN","HUR","TOT","PC_LF","M","1966-07",1.2,
"JPN","HUR","TOT","PC_LF","M","1966-08",1.3,
"JPN","HUR","TOT","PC_LF","M","1966-09",1.4,
"JPN","HUR","TOT","PC_LF","M","1966-10",1.3,
"JPN","HUR","TOT","PC_LF","M","1966-11",1.3,
"JPN","HUR","TOT","PC_LF","M","1966-12",1.2,
"JPN","HUR","TOT","PC_LF","M","1967-01",1.2,
"JPN","HUR","TOT","PC_LF","M","1967-02",1.1,
"JPN","HUR","TOT","PC_LF","M","1967-03",1.6,
"JPN","HUR","TOT","PC_LF","M","1967-04",1.3,
"JPN","HUR","TOT","PC_LF","M","1967-05",1.2,
"JPN","HUR","TOT","PC_LF","M","1967-06",1.3,
"JPN","HUR","TOT","PC_LF","M","1967-07",1.2,
"JPN","HUR","TOT","PC_LF","M","1967-08",1.2,
"JPN","HUR","TOT","PC_LF","M","1967-09",1.1,
"JPN","HUR","TOT","PC_LF","M","1967-10",1.2,
"JPN","HUR","TOT","PC_LF","M","1967-11",1.3,
"JPN","HUR","TOT","PC_LF","M","1967-12",1.3,
"JPN","HUR","TOT","PC_LF","M","1968-01",1.3,
"JPN","HUR","TOT","PC_LF","M","1968-02",1.3,
"JPN","HUR","TOT","PC_LF","M","1968-03",1.2,
"JPN","HUR","TOT","PC_LF","M","1968-04",1.2,
"JPN","HUR","TOT","PC_LF","M","1968-05",1.2,
"JPN","HUR","TOT","PC_LF","M","1968-06",1.1,
"JPN","HUR","TOT","PC_LF","M","1968-07",1.3,
"JPN","HUR","TOT","PC_LF","M","1968-08",1.2,
"JPN","HUR","TOT","PC_LF","M","1968-09",1.1,
"JPN","HUR","TOT","PC_LF","M","1968-10",1.1,
"JPN","HUR","TOT","PC_LF","M","1968-11",1,
"JPN","HUR","TOT","PC_LF","M","1968-12",1.1,
"JPN","HUR","TOT","PC_LF","M","1969-01",1.1,
"JPN","HUR","TOT","PC_LF","M","1969-02",1.2,
"JPN","HUR","TOT","PC_LF","M","1969-03",1.1,
"JPN","HUR","TOT","PC_LF","M","1969-04",1.1,
"JPN","HUR","TOT","PC_LF","M","1969-05",1.2,
"JPN","HUR","TOT","PC_LF","M","1969-06",1.3,
"JPN","HUR","TOT","PC_LF","M","1969-07",1.2,
"JPN","HUR","TOT","PC_LF","M","1969-08",1.1,
